Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info
"Devices","No","","92362","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide Distribution.","Z-2015-2023","Class I","Olympus BRONCHOVIDEOSCOPE, Model Numbers BF-Q170","1 units","There have been complaints of endobronchial combustion during therapeutic laser procedures with the bronchoscope.","06/08/2023","07/17/2023","","07/26/2023","All serial numbers BF-Q170 BRONCHOVIDEOSCOPE OLYMPUS BF-Q170 UDI: 04953170342912"
"Devices","No","","92362","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide Distribution.","Z-2016-2023","Class I","Olympus EVIS EXERA II BRONCHOVIDEOSCOPE BF TYPE, Model Numbers BF-P180, BF-Q180, BF-Q180-AC, BF-1T180, BF-1TQ180","17,609 units","There have been complaints of endobronchial combustion during therapeutic laser procedures with the bronchoscope.","06/08/2023","07/17/2023","","07/26/2023","All serial numbers BF-P180* EVIS EXERA II BRONCHOVIDEOSCOPE OLYMPUS BF TYPE P180 UDI: 04953170339288 BF-Q180** EVIS EXERA II BRONCHOVIDEOSCOPE OLYMPUS BF TYPE Q180 UDI: 04953170339301 BF-Q180-AC* EVIS EXERA II BRONCHOVIDEOSCOPE OLYMPUS BF TYPE Q180-AC UDI: 04953170340086 BF-1T180* EVIS EXERA II BRONCHOVIDEOSCOPE OLYMPUS BF TYPE 1T180 UDI:  04953170339325 BF-1TQ180* EVIS EXERA II BRONCHOVIDEOSCOPE OLYMPUS BF TYPE 1TQ180 UDI: 04953170339349"
"Devices","No","","92362","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide Distribution.","Z-2017-2023","Class I","Olympus EVIS EXERA III BRONCHOVIDEOSCOPE BF TYPE, Model Numbers BF-H190, BF-Q190, BF-XT190, BF-1TH190","9,684 units","There have been complaints of endobronchial combustion during therapeutic laser procedures with the bronchoscope.","06/08/2023","07/17/2023","","07/26/2023","All serial numbers BF-H190 EVIS EXERA III BRONCHOVIDEOSCOPE OLYMPUS BF-H190 UDI: 04953170434754 BF-Q190 EVIS EXERA III BRONCHOVIDEOSCOPE OLYMPUS BF-Q190 UDI: 04953170335198 BF-XT190 EVIS EXERA III BRONCHOVIDEOSCOPE OLYMPUS BF-XT190UDI: 04953170402470 BF-1TH190 EVIS EXERA III BRONCHOVIDEOSCOPE OLYMPUS BF-1TH190 UDI: 04953170434778"
"Food","No","","92568","Ongoing","Frito-Lay, Inc. Headquarters","7701 Legacy Dr","","Plano","TX","	75024-4002","United States","Voluntary: Firm initiated","Press Release","All 50 states - Direct to retail locations Customer List attached","F-1251-2023","Class I","Tostitos Avocado Salsa Jar Dip 15 oz, UPC 2840005597 packaged in a clear glass jar","100,980 jars","Undeclared milk","06/16/2023","07/14/2023","","07/26/2023","BB dates: Located on upper rim of jar: 2 NOV 23 OR 3 NOV 23"
"Food","No","","92573","Ongoing","SunOpta Grains and Foods Inc.","7078 Shady Oak Rd","","Eden Prairie","MN","	55344-3505","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Nationwide","F-1256-2023","Class I","Pineapple Chunks packaged under the following brand names and sizes.   1.  365 Whole Foods Market,  Net Wt 16 oz (1 lb) 454g  UPC  0 99482-40854 1.  	Keep Frozen.  Distributed by:  Whole Foods Market, Austin, TX  78703.   2. 365 Whole Foods Market, Net Wt 10 oz (284g)  UPC  0 99482-49096 6.  Keep Frozen.  Distributed by:  Whole Foods Market, Austin, TX  78703.   3.  Bulk Organic Pineapple Chunks, Sunrise Item 4510-000, Net Wt 30 lb.  Product of Mexico.    ","22995 cases + 232,300 lbs. bulk","Fruit products have the potential to be contaminated with Listeria monocytogenes.","06/16/2023","07/18/2023","","07/26/2023","1.   Lot / Best By:  FED303132 /  01/31/2025;   FED303231 / 02/01/2025;   FED307532 / 03/16/2025;   FED303133 / 01/31/2025;   FED303431 / 02/03/2025;   FED307631 / 03/17/2025   2.  Lot / Best By:  FED303011 / 01/30/2025;   FED303131 / 01/31/2025;   FED311631 / 04/26/2025;   FED303111 / 01/31/2025;   FED307531 / 03/16/2025;   FED225511 / 09/12/2024;   FED225611 / 09/13/2024;   FED225711 / 09/14/2024;   FED225811 / 09/15/2024.     3.  Lot:  8FQ221302000MX, 8FQ222202000MX, 8FQ222302000MX, 8FQ225502000MX, 8FQ225702000MX, 8FQ228302000MX, 8FQ228402000MX, 8FQ229702000MX, 8FQ229902000MX, 8FQ230402000MX, 8FQ231102000MX, 8FQ231202000MX, 8FQ234402000MX, 8FQ235502000MX, 8FQ235602000MX, 8FQ236302000MX, 8FQ300202000MX, 8FQ308602000MX."
"Food","No","","92573","Ongoing","SunOpta Grains and Foods Inc.","7078 Shady Oak Rd","","Eden Prairie","MN","	55344-3505","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Nationwide","F-1257-2023","Class I","Mango Chunks packaged under the following brand names and sizes.   1. Great Value.  Net Wt 16 oz (1 lb) 454g  UPC  0 78742-02550 6.  Keep Frozen.  Distributed by:  Walmart Inc., Bentonville, AR  72716  2.  Good & Gather.  Net Wt 12 oz (340 g).  UPC   0 85239-04786 6.  Keep Frozen.  Dist. By Target Corp, Minneapolis, MN  55403  3.  Bulk Mango Chunks, Sunrise Item 4175-000, Net Weight 30 lb. Product of Mexico.  ","9,440 cases + 272,220 lbs. bulk","Fruit products have the potential to be contaminated with Listeria monocytogenes.","06/16/2023","07/18/2023","","07/26/2023","1.   Lot / Best By:  FED306161 / 03/02/2025  2.  Lot / Best By:  FED308661 / 03/27/2025  3.  Lot:    8FQ221702000MX, 8FQ222002000MX, 8FQ222102000MX, 8FQ222402000MX, 8FQ222502000MX, 8FQ222702000MX, 8FQ222902000MX, 8FQ223002000MX, 8FQ223102000MX, 8FQ223202000MX, 8FQ223402000MX, 8FQ223502000MX, 8FQ223602000MX, 8FQ226702000MX, 8FQ226902000MX,"
"Food","No","","92573","Ongoing","SunOpta Grains and Foods Inc.","7078 Shady Oak Rd","","Eden Prairie","MN","	55344-3505","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Nationwide","F-1258-2023","Class I","365 Whole Foods Market Organic Whole Strawberries.  	Net Wt 32 oz (2 lb) 907 g, UPC 	0 99482-45713 6.  Keep Frozen until ready to use.  Distributed By:  Whole Foods Market, Austin, TX  78703     ","13,017 cases","Fruit products have the potential to be contaminated with Listeria monocytogenes.","06/16/2023","07/18/2023","","07/26/2023","Lot / Best By:  FED310852 / 04/18/2024, FED310951 / 04/19/2024"
"Food","No","","92573","Ongoing","SunOpta Grains and Foods Inc.","7078 Shady Oak Rd","","Eden Prairie","MN","	55344-3505","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Nationwide","F-1259-2023","Class I","Good & Gather  Blueberries.  Net Wt 48 oz (3lb) 1.36kg  UPC 0 85239-04813 9.  Keep Frozen.  Distributed by Target Corporation Minneapolis, MN  55403     ","3,894 cases","Fruit products have the potential to be contaminated with Listeria monocytogenes.","06/16/2023","07/18/2023","","07/26/2023","Lot / Best By:  FED228651 / 10/13/2023"
"Food","No","","92573","Ongoing","SunOpta Grains and Foods Inc.","7078 Shady Oak Rd","","Eden Prairie","MN","	55344-3505","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Nationwide","F-1260-2023","Class I","365 Whole Foods Market Organic Blackberries.  Net Wt 10 oz (284g), UPC 0 99482-40605 9.  Keep Frozen.  Distributed by:  Whole Foods Market, Austin, TX  78703    ","2,181 cases","Fruit products have the potential to be contaminated with Listeria monocytogenes.","06/16/2023","07/18/2023","","07/26/2023","Lot / Best By:  FED225911 / 09/16/2024"
"Food","No","","92573","Ongoing","SunOpta Grains and Foods Inc.","7078 Shady Oak Rd","","Eden Prairie","MN","	55344-3505","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Nationwide","F-1261-2023","Class I","Cherries packaged under the following brands and sizes:   1.  Great Value Dark Sweet Cherries, Pitted.  Net Wt 16 oz (1 lb) 454g, UPC 	0 78742-11209 1.  Keep Frozen.  Distributed by:  Walmart Inc., Bentonville, AR  72716   2.  Good & Gather Dark Sweet Whole Pitted Cherries.  Net Wt 12 oz (340 g), UPC 0 85239-04816 0.  Keep Frozen.  Distributed By  Target Corporation Minneapolis, MN  55403   3.  Best Choice Superior Selections Pitted Red Tart Cherries, unsweetened.  Net Wt 12 oz (340 g), UPC 0 70038-65496 4.  Keep Frozen.  Proudly Distributed By:  Asociated Wholesale Grocers, Inc., Kansas City, Kansas  66106       ","5,908 cases","Fruit products have the potential to be contaminated with Listeria monocytogenes.","06/16/2023","07/18/2023","","07/26/2023","1.  Lot / Best By:  FED308962 / 03/30/2025   2.  Lot / Best By:  FED308862 / 03/29/2025   3.  Lot / Best By:  FED308861 / 03/29/2025"
"Food","No","","92573","Ongoing","SunOpta Grains and Foods Inc.","7078 Shady Oak Rd","","Eden Prairie","MN","	55344-3505","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Nationwide","F-1262-2023","Class I","Good & Gather Organic cherries & berries fruit blend.  Blueberries, dark sweet pitted cherries, tart pitted cherries & Strawberry slices.  	Net Wt 32 oz (2 lb) 907g, UPC 0 85239-04782 8.  Keep Frozen.  Distributed by Target Corporation Minneapolis, MN  55403 ","3.961 cases","Fruit products have the potential to be contaminated with Listeria monocytogenes.","06/16/2023","07/18/2023","","07/26/2023","Lot / Best By:  FED305552 / 02/24/2025"
"Food","No","","92573","Ongoing","SunOpta Grains and Foods Inc.","7078 Shady Oak Rd","","Eden Prairie","MN","	55344-3505","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Nationwide","F-1263-2023","Class I","Great Value Mixed Fruit.  Pineppple, Strawberries, Peaches and Mango.  Net Wt 16 oz (1 lb) 454g, UPC 0 78742-02551 3.  Keep Frozen.  Distributed by:  Walmart Inc., Bentonville, AR  72716 ","70,360 cases","Fruit products have the potential to be contaminated with Listeria monocytogenes.","06/16/2023","07/18/2023","","07/26/2023","Lot / Best By:  FMX235003 / 12/16/2024, FMX300902 / 01/09/2025, FMX303313 / 02/02/2025, FMX235101 / 12/17/2024, FMX301806 / 01/18/2025, FMX303803 / 02/07/2025, FMX303903 / 02/08/2025. FMX304102 / 02/09/2025, FMX305202 / 02/21/2025, FMX304003 / 02/09/2025, FMX305102 / 02/20/2025, FMX305302 / 02/22/2025, FMX305401 / 02/23/2025, FMX306907 / 03/10/2025, FED306861 / 03/09/2025, FED306961 / 03/10/2025"
