Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Devices","No","","92399","Ongoing","MEDLINE INDUSTRIES, LP - Northfield","3 Lakes Dr","","Northfield","IL","	60093-2753","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide and the countries of Canada, China, Costa Rica, India, Lebanon, Panama, Qatar, Saudi Arabia, Singapore, United Arab Emirates.","Z-2332-2023","Class II","Custom Sterile and Non-Sterile Procedural Kits containing Turkuaz Ultrasound Gel.  Labeled as the following:     a. FETAL INTERVENTION, Model Number: DYNJ66041A, DYNJ66041B;       b. FETAL INTERVENTION PACK, Model Number: DYNJ62319A, DYNJ62319B;     c. ULTRASOUND PIV KIT, Model Number: DYNDV2397;    d. VAD ACCESS, Model Number: DYNJ24276C;       e. VAGINAL DELIVERY TRAY, Model Number: DYNJ27275","9,319 kits","Potential for the labeled sterile ultrasound gel component within packs to not meet sterility specifications.","05/15/2023","08/03/2023","","08/09/2023","All lot numbers for the following models and corresponding UPCs distributed from Medline between 04/01/2020 and 04/28/2023:    a. Model Number: DYNJ66041A, UPC Number: 019348948028; Model Number: DYNJ66041B, UPC Number: 019532715107.   b. Model Number: DYNJ62319A, UPC Number: 019348947486; Model Number: DYNJ62319B, UPC Number: 019348999548.   c. Model Number: DYNDV2397, UPC Number: 019348938846.   d. Model Number: DYNJ24276C, UPC Number: 088438943118.   e. Model Number: DYNJ27275, UPC Number: 008019683311."
"Devices","No","","92399","Ongoing","MEDLINE INDUSTRIES, LP - Northfield","3 Lakes Dr","","Northfield","IL","	60093-2753","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide and the countries of Canada, China, Costa Rica, India, Lebanon, Panama, Qatar, Saudi Arabia, Singapore, United Arab Emirates.","Z-2333-2023","Class II","Custom Sterile and Non-Sterile Procedural Kits containing Turkuaz Ultrasound Gel.  Labeled as the following:     a. CHN OR DAVINCI PROSTATE, Model Number: DYNJ902540N;       b. CUSTOM GYN, Model Number: DYNJ63257B;     c. DBD-AMNIOCENTESIS PACK-LF, Model Number: DYNJ0771979C;    d. DBD-GYN EXP LAPAROTOMY, Model Number: DYNJ906578F;       e. DBD-GYN LITHOTOMY, Model Number: DYNJ906579F;       f. DBD-GYN LS, Model Number: DYNJ906616G;       g. DBD-ROBOTICS GYN, Model Number: DYNJ905824I;       h. GYN EXP LAPAROTOMY, Model Number: DYNJ906578D;       i. GYN LITHOTOMY, Model Number: DYNJ906579A, DYNJ906579B, DYNJ906579D, DYNJ906579F;       j. GYN LS, Model Number: DYNJ906616A, DYNJ906616B, DYNJ906616C, DYNJ906616D, DYNJ906616F;       k. GYN ROBOTIC CUSTOM PACK-LF, Model Number: DYNJ0752001K;       l. ROBOTIC, Model Number: DYNJ904343D, DYNJ904343F;       m. ROBOTIC GYN SSC, Model Number: DYNJ60009B, DYNJ60009C;       n. ROBOTIC PACK-LF, Model Number: DYNJ904250G;       o. ROBOTIC PROSTATECTOMY, Model Number: DYNJ905826G;       p. ROBOTIC-LF, Model Number: DYNJ904254G, DYNJ904254I;      q. ROBOTICS GYN, Model Number: DYNJ905824F, DYNJ905824G, DYNJ905824I;       r. SSC GU ROBOTIC PACK, Model Number: DYNJ64027A, DYNJ64027B;","7,462 kits","Potential for the labeled sterile ultrasound gel component within packs to not meet sterility specifications.","05/15/2023","08/03/2023","","08/09/2023","All lot numbers for the following models and corresponding UPCs distributed from Medline between 04/01/2020 and 04/28/2023:    a. Model Number: DYNJ902540N, UPC Number: 019348991666.   b. Model Number: DYNJ63257B, UPC Number: 019348942817.   c. Model Number: DYNJ0771979C, UPC Number: 019348940069.   d. Model Number: DYNJ906578F, UPC Number: 019532728963.   e. Model Number: DYNJ906579F, UPC Number: 019532728964.   f. Model Number: DYNJ906616G, UPC Number: 019532728947.   g. Model Number: DYNJ905824I, UPC Number: 019532728972.   h. Model Number: DYNJ906578D, UPC Number: 019532721712.   i. Model Number: DYNJ906579A, UPC Number: 019348942214; Model Number: DYNJ906579B, UPC Number: 019348986153; Model Number: DYNJ906579D, UPC Number: 019532721713; Model Number: DYNJ906579F, UPC Number: 019532728964.   j. Model Number: DYNJ906616A, UPC Number: 019348942213; Model Number: DYNJ906616B, UPC Number: 019348986167; Model Number: DYNJ906616C, UPC Number: 019532702358; Model Number: DYNJ906616D, UPC Number: 019532714503; Model Number: DYNJ906616F, UPC Number: 019532721728.   k. Model Number: DYNJ0752001K, UPC Number: 019348978302.   l. Model Number: DYNJ904343D, UPC Number: 019348991389; Model Number: DYNJ904343F, UPC Number: 019532714890.   m. Model Number: DYNJ60009B, UPC Number: 019532705797; Model Number: DYNJ60009C, UPC Number: 019532720643.   n. Model Number: DYNJ904250G, UPC Number: 019532717379.   o. Model Number: DYNJ905826G, UPC Number: 019532728973.   p. Model Number: DYNJ904254G, UPC Number: 019532700342; Model Number: DYNJ904254I, UPC Number: 019532704701.   q. Model Number: DYNJ905824F, UPC Number: 019532702351; Model Number: DYNJ905824G, UPC Number: 019532721704; Model Number: DYNJ905824I, UPC Number: 019532728972.   r. Model Number: DYNJ64027A, UPC Number: 019532705798; Model Number: DYNJ64027B, UPC Number: 019532720644."
"Devices","No","","92399","Ongoing","MEDLINE INDUSTRIES, LP - Northfield","3 Lakes Dr","","Northfield","IL","	60093-2753","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide and the countries of Canada, China, Costa Rica, India, Lebanon, Panama, Qatar, Saudi Arabia, Singapore, United Arab Emirates.","Z-2334-2023","Class II","Custom Sterile and Non-Sterile Procedural Kits containing Turkuaz Ultrasound Gel.  Labeled as the following:     a. C V MINOR PACK, Model Number: DYNJ64862A;       b. DBD-C SECTION ADM, Model Number: DYKL1816;     c. FETAL SURGERY, Model Number: DYNJ908118A;  ","371 kits","Potential for the labeled sterile ultrasound gel component within packs to not meet sterility specifications.","05/15/2023","08/03/2023","","08/09/2023","All lot numbers for the following models and corresponding UPCs distributed from Medline between 04/01/2020 and 04/28/2023:    a. Model Number: DYNJ64862A, UPC Number: 019348942033.   b. Model Number: DYKL1816, UPC Number: 019532705432.   c. Model Number: DYNJ908118A, UPC Number: 019532730349."
"Devices","No","","92399","Ongoing","MEDLINE INDUSTRIES, LP - Northfield","3 Lakes Dr","","Northfield","IL","	60093-2753","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide and the countries of Canada, China, Costa Rica, India, Lebanon, Panama, Qatar, Saudi Arabia, Singapore, United Arab Emirates.","Z-2335-2023","Class II","Custom Sterile and Non-Sterile Procedural Kits containing Turkuaz Ultrasound Gel.  Labeled as the following:     a. CUSTOM GYN, Model Number: DYNJ63257C;       b. GYN EXP LAPAROTOMY, Model Number: DYNJ906578C;     c. INTRAUTERINE TRNSFUSION -LF, Model Number: DYNJ9048708I;    d. PERI NEURO BLOCK PACK-LF, Model Number: PHS762887001B;       e. PICC TRAY, Model Number: DYNJ32988;       f. SLING PACK-LF, Model Number: DYNJ55361, DYNJ55361A;       g. TRANS VAGINAL TRAY (KW01JF), Model Number: OBQ056E;       h. TVS4700 CUSTOM PACK, Model Number: TVS4700;","6,340 kits","Potential for the labeled sterile ultrasound gel component within packs to not meet sterility specifications.","05/15/2023","08/03/2023","","08/09/2023","All lot numbers for the following models and corresponding UPCs distributed from Medline between 04/01/2020 and 04/28/2023:    a. Model Number: DYNJ63257C, UPC Number: 019348993830.   b. Model Number: DYNJ906578C, UPC Number: 019532702355.   c. Model Number: DYNJ9048708I, UPC Number: 019532707273.   d. Model Number: PHS762887001B, UPC Number: 088994284931.   e. Model Number: DYNJ32988, UPC Number: 088438924278.   f. Model Number: DYNJ55361, UPC Number: 088994254669; Model Number: DYNJ55361A, UPC Number: 019532717352.   g. Model Number: OBQ056E, UPC Number: 088827758937.   h. Model Number: TVS4700, UPC Number: 081698202339."
"Devices","No","","92399","Ongoing","MEDLINE INDUSTRIES, LP - Northfield","3 Lakes Dr","","Northfield","IL","	60093-2753","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide and the countries of Canada, China, Costa Rica, India, Lebanon, Panama, Qatar, Saudi Arabia, Singapore, United Arab Emirates.","Z-2336-2023","Class II","Custom Sterile and Non-Sterile Procedural Kits containing Turkuaz Ultrasound Gel.  Labeled as the following:     a. EGG RETRIEVAL PACK, Model Number: DYNJ66291B;       b. FETAL SURGERY CDS-LF, Model Number: CDS840214P;     c. TVT PACK SMGH-LF, Model Number: DYNJ41913C;","211 kits","Potential for the labeled sterile ultrasound gel component within packs to not meet sterility specifications.","05/15/2023","08/03/2023","","08/09/2023","All lot numbers for the following models and corresponding UPCs distributed from Medline between 04/01/2020 and 04/28/2023:    a. Model Number: DYNJ66291B, UPC Number: 019532715117.   b. Model Number: CDS840214P, UPC Number: 019348944319.   c. Model Number: DYNJ41913C, UPC Number: 019348967757."
"Devices","No","","92399","Ongoing","MEDLINE INDUSTRIES, LP - Northfield","3 Lakes Dr","","Northfield","IL","	60093-2753","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide and the countries of Canada, China, Costa Rica, India, Lebanon, Panama, Qatar, Saudi Arabia, Singapore, United Arab Emirates.","Z-2337-2023","Class II","Custom Sterile and Non-Sterile Procedural Kits containing Turkuaz Ultrasound Gel.  Labeled as the following:     a. CATH LAB PACK, Model Number: DYNJ58351A;       b. PV CAROTID PACK, Model Number: DYNJ63341B;   ","624 kits","Potential for the labeled sterile ultrasound gel component within packs to not meet sterility specifications.","05/15/2023","08/03/2023","","08/09/2023","All lot numbers for the following models and corresponding UPCs distributed from Medline between 04/01/2020 and 04/28/2023:    a. Model Number: DYNJ58351A, UPC Number: 088827773939.   b. Model Number: DYNJ63341B, UPC Number: 019348995809."
"Devices","No","","92399","Ongoing","MEDLINE INDUSTRIES, LP - Northfield","3 Lakes Dr","","Northfield","IL","	60093-2753","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide and the countries of Canada, China, Costa Rica, India, Lebanon, Panama, Qatar, Saudi Arabia, Singapore, United Arab Emirates.","Z-2338-2023","Class II","Custom Sterile and Non-Sterile Procedural Kits containing Turkuaz Ultrasound Gel.  Labeled as the following:     a. ANGIOGRAPHY PACK, Model Number: DYNJ65963A;       b. ARTHOGRAM TRAY, Model Number: PAIN1524B;     c. ARTHROGRAM TRAY, Model Number: PAIN1524A;    d. CARPAL TUNNEL KIT, Model Number: DYNJ63149A;       e. CRANIOTOMY CDS, Model Number: CDS981753L;       f. CRANIOTOMY CDS-1, Model Number: CDS982889I;       g. CRANIOTOMY PACK, Model Number: DYNJ61749A;       h. DBD-JOINT INJECTION TRAY, Model Number: DYNDH1722;       i. ENS STERILE POUR IMPLANT-LF, Model Number: OST011E;       j. FREE FLAP LOWER EXT-LF, Model Number: DYNJ909168;       k. FREE FLAP UPPER EXT-LF, Model Number: DYNJ909169;       l. HYBRID PACK, Model Number: DYNJ56907D;       m. IR ARM PACK, Model Number: DYNJ50712C;       n. LOWER EXTREMITY BLOCK PACK-RX, Model Number: SPEC0204D;       o. MURRIETA PACK, Model Number: DYNJ69312, DYNJ69312A;       p. OASC IVF PACK, Model Number: DYNJ53035B;       q. PERIPHERAL NERVE BLOCK KIT, Model Number: DYNJRA1619;       r. RO VASCULAR EXTREMITY PK-LF, Model Number: PHS392881009C;       s. SCO ARTHROSCOPY, Model Number: DYNJ906551A;       t. SHOULDER BLOCK KIT , Model Number: DYKS1241A;       u. SHOULDER PACK-LF, Model Number: PHS41748D;       v. TAA AAA, Model Number: DYNJ63339D;       w. TOTAL HIP PACK-LF, Model Number: DYNJ51672J, DYNJ51672K, DYNJ51672L;       x. TOTAL KNEE REPLACEMENT, Model Number: DYNJ908420;       y. TUNNEL PACK, Model Number: DYNJ58127B;       z. UPPER EXTREMITY BLOCK PACK-RX, Model Number: SPEC0205F;       aa. US JOINT KIT, Model Number: DYNJRA1944;       bb. VASCULAR EXTREMITY PACK, Model Number: DYNJ63373B, DYNJ63373C, DYNJ63373D,  DYNJ63373F;","15,323 kits","Potential for the labeled sterile ultrasound gel component within packs to not meet sterility specifications.","05/15/2023","08/03/2023","","08/09/2023","All lot numbers for the following models and corresponding UPCs distributed from Medline between 04/01/2020 and 04/28/2023:    a. Model Number: DYNJ65963A, UPC Number: 019348999205.   b. Model Number: PAIN1524B, UPC Number: 019348999446.   c. Model Number: PAIN1524A, UPC Number: 019348932800.   d. Model Number: DYNJ63149A, UPC Number: 019348978647.   e. Model Number: CDS981753L, UPC Number: 019532723862.   f. Model Number: CDS982889I, UPC Number: 088994220806.   g. Model Number: DYNJ61749A, UPC Number: 019532706301.   h. Model Number: DYNDH1722, UPC Number: 019532713216.   i. Model Number: OST011E, UPC Number: 088827758932.   j. Model Number: DYNJ909168, UPC Number: 019532728659.   k. Model Number: DYNJ909169, UPC Number: 019532728660.   l. Model Number: DYNJ56907D, UPC Number: 019348983156.   m. Model Number: DYNJ50712C, UPC Number: 019348987016.   n. Model Number: SPEC0204D, UPC Number: 019348930298.   o. Model Number: DYNJ69312, UPC Number: 019348992946; Model Number: DYNJ69312A, UPC Number: 019532721677.   p. Model Number: DYNJ53035B, UPC Number: 088827776381.   q. Model Number: DYNJRA1619, UPC Number: 019348931184.    r. Model Number: PHS392881009C, UPC Number: 019348922233.   s. Model Number: DYNJ906551A, UPC Number: 019532712408.   t. Model Number: DYKS1241A, UPC Number: 019348948809.   u. Model Number: PHS41748D, UPC Number: 019348978479.   v. Model Number: DYNJ63339D, UPC Number: 019532727360.   w. Model Number: DYNJ51672J, UPC Number: 019348958962; Model Number: DYNJ51672K, UPC Number: 019532711224; Model Number: DYNJ51672L, UPC Number: 019532722130.   x. Model Number: DYNJ908420, UPC Number: 019532707336.   y. Model Number: DYNJ58127B, UPC Number: 019348948279.   z. Model Number: SPEC0205F, UPC Number: 019348921288.   aa. Model Number: DYNJRA1944, UPC Number: 019532713304.    bb. Model Number: DYNJ63373B, UPC Number: 019348929206; Model Number: DYNJ63373C, UPC Number: 019348995812; Model Number: DYNJ63373D, UPC Number: 019532708615; Model Number: DYNJ63373F, UPC Number: 019532727078."
"Devices","No","","92399","Ongoing","MEDLINE INDUSTRIES, LP - Northfield","3 Lakes Dr","","Northfield","IL","	60093-2753","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide and the countries of Canada, China, Costa Rica, India, Lebanon, Panama, Qatar, Saudi Arabia, Singapore, United Arab Emirates.","Z-2339-2023","Class II","Custom Sterile and Non-Sterile Procedural Kits containing Turkuaz Ultrasound Gel.  Labeled as the following:     a. BREAST BIOPSY KIT, Model Number: DYNDA1224A, DYNDA1224B;       b. BREAST BIOPSY TRAY, Model Number: SPEC0130C;     c. BREAST IMAGING TRAY, Model Number: MNS11895;    d. ULTRASOUND BREAST BIOPSY, Model Number: DYNDH1496;       e. ULTRASOUND GUIDE BREAST BIOPSY, Model Number: DYNDH1319;       f. US BREAST BIOPSY TRAY, Model Number: DYNDH1187A;","9,017 kits","Potential for the labeled sterile ultrasound gel component within packs to not meet sterility specifications.","05/15/2023","08/03/2023","","08/09/2023","All lot numbers for the following models and corresponding UPCs distributed from Medline between 04/01/2020 and 04/28/2023:    a. Model Number: DYNDA1224A, UPC Number: 10888277985643; Model Number: DYNDA1224B, UPC Number: 10193489191448.   b. Model Number: SPEC0130C, UPC Number: 10193489196641.   c. Model Number: MNS11895, UPC Number: 10653160324645.   d. Model Number: DYNDH1496, UPC Number: 10193489193947.   e. Model Number: DYNDH1319, UPC Number: 10889942795475.   f. Model Number: DYNDH1187A, UPC Number: 10889942702633."
"Devices","No","","92446","Ongoing","Maquet Cardiovascular, LLC","45 Barbour Pond Dr","","Wayne","NJ","	07470-2094","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide and the countries of Bangladesh, Brazil, Chile, Colombia, Iran, Jordan, Malaysia, Mexico, Netherlands, Singapore, Sudan, Taiwan, Thailand, and United Arab Emirates.","Z-2271-2023","Class II","ACCESSRAIL Platform (Standard Blade) Part Number SB-1000, and (Deep Blades) Part Number C-DB-1000.  Component of a chest stabilization system for cardiac and chest surgery.","785 units","The Standard Blade may not securely latch onto the Activator Drive. This may result in the inability to stabilize and position or may result in the loss of stabilization and positioning of heart, release of device component into the patient, and/or a procedural delay and/or conversion.","06/28/2023","07/31/2023","","08/09/2023","UDI-DI: 00607567700215"
"Devices","No","","92446","Ongoing","Maquet Cardiovascular, LLC","45 Barbour Pond Dr","","Wayne","NJ","	07470-2094","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide and the countries of Bangladesh, Brazil, Chile, Colombia, Iran, Jordan, Malaysia, Mexico, Netherlands, Singapore, Sudan, Taiwan, Thailand, and United Arab Emirates.","Z-2272-2023","Class II","ACROBAT SUV Vacuum Off-Pump System, Part Number C-OM-9000S.  Component of a chest stabilization system for cardiac and chest surgery.","401 units","The Standard Blade may not securely latch onto the Activator Drive. This may result in the inability to stabilize and position or may result in the loss of stabilization and positioning of heart, release of device component into the patient, and/or a procedural delay and/or conversion.","06/28/2023","07/31/2023","","08/09/2023","UDI-DI: 00607567700543"
"Devices","No","","92446","Ongoing","Maquet Cardiovascular, LLC","45 Barbour Pond Dr","","Wayne","NJ","	07470-2094","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide and the countries of Bangladesh, Brazil, Chile, Colombia, Iran, Jordan, Malaysia, Mexico, Netherlands, Singapore, Sudan, Taiwan, Thailand, and United Arab Emirates.","Z-2273-2023","Class II","ACROBAT V Vacuum Off-Pump System, Part Number C-OM-9100S. Component of a chest stabilization system for cardiac and chest surgery.","594 units","The Standard Blade may not securely latch onto the Activator Drive. This may result in the inability to stabilize and position or may result in the loss of stabilization and positioning of heart, release of device component into the patient, and/or a procedural delay and/or conversion.","06/28/2023","07/31/2023","","08/09/2023","UDI-DI: 00607567700536"
"Devices","No","","92446","Ongoing","Maquet Cardiovascular, LLC","45 Barbour Pond Dr","","Wayne","NJ","	07470-2094","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide and the countries of Bangladesh, Brazil, Chile, Colombia, Iran, Jordan, Malaysia, Mexico, Netherlands, Singapore, Sudan, Taiwan, Thailand, and United Arab Emirates.","Z-2274-2023","Class II","ACROBAT-i Vacuum Stabilizer System, Part Number C-OM-10000. Component of a chest stabilization system for cardiac and chest surgery.","334 units","The Standard Blade may not securely latch onto the Activator Drive. This may result in the inability to stabilize and position or may result in the loss of stabilization and positioning of heart, release of device component into the patient, and/or a procedural delay and/or conversion.","06/28/2023","07/31/2023","","08/09/2023","UDI-DI: 00607567700581"
"Devices","No","","92456","Ongoing","Megadyne Medical Products, Inc.","4545 Creek Rd","","Blue Ash","OH","	45242-2803","United States","Voluntary: Firm initiated","Letter","Worldwide Distributions: US (Nationwide) and OUS (Foreign) in countries of: AUSTRALIA, BELGIUM, CANADA, CHILE, DENMARK, EGYPT, FINLAND, FRANCE, GERMANY, GREECE, HONG KONG, INDIA, IRELAND, ISRAEL, ITALY, NEW ZEALAND, NORWAY, RUSSIA, SAUDI ARABIA, SINGAPORE, SOUTH AFRICA, SOUTH KOREA, SPAIN, SWEDEN, UNITED ARAB EMIRATES, UNITED KINGDOM, VIETNAM ","Z-2257-2023","Class II","MEGADYNE Suction Coagulators, Product Code 004125 (Suction Coagulator, Handswitching, 10 Fr, 6 inch (15.24cm)), Product Code 004225 (Suction Coagulator, Handswitching, 8 Fr, 6 inch (15.24cm), Product Code 004325 (Suction Coagulator, Handswitching, 12 Fr, 6 inch (15.24cm)), and Product Code 0041BN (Suction Coagulator, Handswitching, 10 Fr, 6 inch (15.24cm), Bulk Non Sterile)","241,457 units","An issue with the Suction Coagulator product family may lead to fluid ingress into the handpiece. Fluid ingress can lead to intermittent device activation, non-activation, or self-activation when plugged into the electrosurgery unit (ESU).","06/15/2023","07/28/2023","","08/09/2023","Product Code 004125: UDI-DI: 10614559105146, Batch Numbers: 183661 184078 183932 183978 184625 184161 185463 184714 185887 186028 185625 185757 186207 186128 186325 190281 190276 190147 190420 190618 190696 190638 191023 190751 191115 191424 191816 192724 192882 193070 193135 193211 193355 193449 193541 193390 193403 194160 194100 193579 193819 193958 194669 194613 195265 195597 194473 194777 194814 194358 194912 195044 195046 196082 186379 195736 196130 196129 196726 196624 196583 196956 197226 200458 200509 200447 200910 200973 202143 201381 201224 201431 202185 202229 202607 202268 203198 202299 203196 202315 202603 202606 203558 207076 208392 207075 202605 207834 207833 209000 202949 208391 208922 204137 210624 210429 203956 203672 210070 209144 207077 209460 210237 204299 208845 207832 207602 206689 204298 206750 209459 211798 210071 207764 207601 207600 211800 207222 206815 208921 208018 211801 208054 210025 210287 210285 210288 210510 209205 211799 210430 208053 210236 210092 210094 210093 210026 211802 208055 210072 208348 210286 208390 209255 208179 208178 SM2204025 SM2204023 SM2204019 SM2204022 SM2204024 SM2204027 SM2204021 SM2204020 SM2204026 SM2206034 SM2206038 SM2206035 SM2206039 SM2206036 SM2206037 SM2210032;  Product Code 004225: UDI-DI: 10614559105153, Batch Numbers: 183863 185939 186249 186007 185713 190855 191581 191218 190452 191770 191342 193933 194392 193588 194071 196131 194203 195789 196858 200030 197301 196905 197138 200625 201515 201636 201778 208923 201971 205151 209430 210162 210965 209311 209312 210160 204300 205152 205379 209229 205573 205676 208589 209431 209254 208588 209357 210164 209355 208696 209429 210163 208678 209356 209142 210161 SM2204032 SM2201024 SM2204030 SM2204028 SM2204033 SM2204034 SM2204029 SM2206028 SM2206033 SM2206032 SM2206030 SM2206029 SM2206031 SM2210033;  Product Code 004325: UDI-DI: 10614559105160, Batch Numbers: 183957 183704 183846 184405 184694 184711 185401 184888 185626 186280 186162 186064 185858 186445 186650 186675 191072 191371 191191 191539 192761 192981 193071 193287 193286 193514 193175 194158 194475 195047 194612 193580 193846 194587 194864 194694 195536 186700 195670 195633 196132 196911 200523 200536 201087 201060 201335 201188 201299 201460 203064 201355 201970 202493 207796 208699 205381 205380 205154 207795 205153 209078 208698 209001 208880 210363 210364 209002 208791 208756 208879 209077 202608 202771 210362 210397 208755 208697 208700 203117 202772 203115 SM2204039 SM2206045 SM2206043 SM2206041 SM2206042 SM2206044 SM2204040 SM2206040 SM2204041 SM2209020 SM2210024;  Product Code 0041BN: UDI-DI: 10614559103456, Batch Numbers: 181362 181463 184784 184885 185528 185560 185623 185747 191665 193242 193302 194239 194159 194024 195101 196385 195899 195102 200575 202465 202335 203472 208181 204814 208252 208846 208251 208847 204812 203420 SM2208013 SM2208011"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1313-2023","Class II","Medium Pecan Pieces 5 pound bag; Mammoth Pecan Halves 5 pound bag; Jr. Mammoth Pecan Halves 5 pound bag","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1314-2023","Class II","Whole Natural Almonds packaged in 5 pound bag; Whole Blanched Almonds packaged in 5 pound bag; Sliced Blanched Almonds packaged in 5 pound bag; Sliced Natural Almonds packaged in 5 pound bag; Almond Flour packaged in 5 pound bag; Smoked Almonds packaged in 5 pound bag; Slivered Almonds packaged in 5 pound bag","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1315-2023","Class II","Walnut Halves packaged in 5 pound bag; Walnuts Medium Pices packaged in 5 pound bags; Walnuts Halves & Large Pieces packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1316-2023","Class II","Blanched Hazelnuts packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1317-2023","Class II","Pistachios Halves & Pieces packaged in 5 pound bags; Pistachios Roasted & Salted packaged in 5 pound bags; Pistachios Raw packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1318-2023","Class II","Cashews Whole Raw packaged in 5 pound bags; Cashew Pieces packaged in 5 pound bags; Cashews Roasted NO SALT packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1319-2023","Class II","Granulated Peanuts Roasted packaged in 5 pound bags; Virginia Peanuts Roasted NO SALT packaged in 5 pound bags; Spanish Peanuts Roasted & Salted packaged in 5 pound bags;","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1320-2023","Class II","Shredded Coconut Sulfur Dioxide added packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
"Food","No","","92497","Ongoing","Houston Pecan Company, Inc","7313 Ashcroft Dr Ste 212","","Houston","TX","	77081-6328","United States","Voluntary: Firm initiated","E-Mail","Texas and internet sales","F-1321-2023","Class II","Savory & Sweet Mix Honey Roasted Peanuts, Spicy Peanuts, Smoked Almonds, Toffee Peanuts, Pretzels packaged in 5 pound bags","Unknown","Potential to contain undeclared tree nuts, peanuts and wheat due to allergen cross contamination.","06/01/2023","08/01/2023","","08/09/2023","all 5 pound bags of product purchased prior to 5/25/23"
